h,x,r,alpha,RMSE relative u,RMSE relative Iu
0.16,0.9,42.0,0.8,1.526960705917686,1.6638485248935633
0.16,0.9,42.0,0.9,1.4981776406442595,1.6860966420620582
0.16,0.9,42.0,1.0,1.4365462372767785,1.7087743148422792
0.16,0.9,47.0,0.3,0.8910447949545751,1.9863201268577235
0.16,0.9,47.0,0.4,1.1657034250922118,1.826789800023052
0.16,0.9,47.0,0.5,1.3378709972779466,1.7174557048015597
0.16,0.9,47.0,0.6,1.4432378780775648,1.6489486066042762
0.16,0.9,47.0,0.7,1.5012868510705781,1.617330125904238
0.16,0.9,47.0,0.8,1.5220542156902714,1.614696194715745
0.16,0.9,47.0,0.9,1.5096142459260462,1.6304228074141631
0.16,0.9,47.0,1.0,1.4640878619141169,1.6546765631980025
0.16,0.9,52.0,0.3,0.8589767808670014,2.100219095829671
0.16,0.9,52.0,0.4,1.1251913946175165,1.9404520604185924
0.16,0.9,52.0,0.5,1.2962554603657976,1.8258071960465716
0.16,0.9,52.0,0.6,1.4062503450350639,1.7473022797076478
0.16,0.9,52.0,0.7,1.473232668899099,1.699641592740245
0.16,0.9,52.0,0.8,1.5059128560669692,1.6762597280703415
0.16,0.9,52.0,0.9,1.507108547573982,1.6719943372674535
0.16,0.9,52.0,1.0,1.4757443633191543,1.6845965645125571
0.16,0.9,57.0,0.3,0.8479136800614561,2.2723754145475024
0.16,0.9,57.0,0.4,1.1020358742165273,2.1099993891614797
0.16,0.9,57.0,0.5,1.2675663588793062,1.9883254206297774
0.16,0.9,57.0,0.6,1.3775948871648769,1.8985576484857773
0.16,0.9,57.0,0.7,1.449054056725739,1.8348704120688357
0.16,0.9,57.0,0.8,1.4895338948534986,1.7915134887256396
0.16,0.9,57.0,0.9,1.5008199234647417,1.7655369296208843
0.16,0.9,57.0,1.0,1.4809777341828017,1.7600267903179403
0.16,0.9,62.0,0.3,0.8653917072698578,2.2703321992526253
0.16,0.9,62.0,0.4,1.1058083231348113,2.1097469778552127
0.16,0.9,62.0,0.5,1.2626240391930128,1.9878043465719712
0.16,0.9,62.0,0.6,1.368621714643069,1.8951563070517825
0.16,0.9,62.0,0.7,1.4401150297844072,1.826019465325263
0.16,0.9,62.0,0.8,1.484015959977111,1.7756319258887854
0.16,0.9,62.0,0.9,1.5014887863873236,1.7415248613941765
0.16,0.9,62.0,1.0,1.4901497615373862,1.7279341283566378
0.16,1.2,37.0,0.3,0.6595321439251965,1.4375269405224216
0.16,1.2,37.0,0.4,0.9913293054889084,1.2981374693526968
0.16,1.2,37.0,0.5,1.2005098826452143,1.2263029048139653
0.16,1.2,37.0,0.6,1.3220459574939825,1.2205943590821906
0.16,1.2,37.0,0.7,1.378966252299177,1.2725501758537294
0.16,1.2,37.0,0.8,1.3856775186193713,1.3524436207700026
0.16,1.2,37.0,0.9,1.3511834318053368,1.4269087437006516
0.16,1.2,37.0,1.0,1.2814893638641378,1.4881971221664618
0.16,1.2,42.0,0.3,0.6216398857330381,1.455977932876127
0.16,1.2,42.0,0.4,0.9545660489416551,1.3337413905341242
0.16,1.2,42.0,0.5,1.1716063564387984,1.266515364573836
0.16,1.2,42.0,0.6,1.3054709009452126,1.2520740333338916
0.16,1.2,42.0,0.7,1.3779329952135049,1.2770566898025126
0.16,1.2,42.0,0.8,1.4024412693744412,1.3399417167033172
0.16,1.2,42.0,0.9,1.38687905657097,1.4069088573905253
0.16,1.2,42.0,1.0,1.33557213807927,1.4667901855778485
0.16,1.2,47.0,0.3,0.578675550923741,1.5787378842334658
0.16,1.2,47.0,0.4,0.9072958280357198,1.4305192626244339
0.16,1.2,47.0,0.5,1.1282513820745297,1.3357779900311018
0.16,1.2,47.0,0.6,1.271587605901044,1.2920113064497634
0.16,1.2,47.0,0.7,1.3573324368124084,1.2918316050801626
0.16,1.2,47.0,0.8,1.3976266938894173,1.3250632517163587
0.16,1.2,47.0,0.9,1.399153360296959,1.3757981281702059
0.16,1.2,47.0,1.0,1.3648808132189012,1.4298597405471423
0.16,1.2,52.0,0.3,0.5449205555826155,1.5821153566760857
0.16,1.2,52.0,0.4,0.8641418682676731,1.4556185870920504
0.16,1.2,52.0,0.5,1.08409217920591,1.3738772681039824
0.16,1.2,52.0,0.6,1.2326278145576939,1.3344792031925339
0.16,1.2,52.0,0.7,1.327958371718584,1.325403280541608
0.16,1.2,52.0,0.8,1.3807643559456864,1.3452557733437298
0.16,1.2,52.0,0.9,1.3965004315600957,1.3786360510321591
0.16,1.2,52.0,1.0,1.3770092016990452,1.427994365118364
0.16,1.2,57.0,0.3,0.5320843824354824,1.7183624817730527
0.16,1.2,57.0,0.4,0.8386850503298225,1.5718082038535586
0.16,1.2,57.0,0.5,1.0530437217483164,1.468806059348645
0.16,1.2,57.0,0.6,1.201986509547467,1.406932432512281
0.16,1.2,57.0,0.7,1.302310078033919,1.3770421156954185
0.16,1.2,57.0,0.8,1.3634066812888617,1.3716536688944438
0.16,1.2,57.0,0.9,1.3896512385639983,1.386213929369103
0.16,1.2,57.0,1.0,1.3820148598921551,1.4167428250023912
0.16,1.2,62.0,0.3,0.5472944449746464,1.7580302225635138
0.16,1.2,62.0,0.4,0.840481295935148,1.634336313873062
0.16,1.2,62.0,0.5,1.0461201068389436,1.5463888571403617
0.16,1.2,62.0,0.6,1.191281472511051,1.4897494484494258
0.16,1.2,62.0,0.7,1.2920377744306715,1.4516128569076063
0.16,1.2,62.0,0.8,1.3569487974019891,1.4348599839970417
0.16,1.2,62.0,0.9,1.3896632075470758,1.432590171925134
0.16,1.2,62.0,1.0,1.390617277166029,1.451142775315281
0.16,1.5,37.0,0.3,0.43674178171783534,1.0203695828682318
0.16,1.5,37.0,0.4,0.7864793788535412,0.8988712306458717
0.16,1.5,37.0,0.5,1.0256366215888693,0.8516229787102217
0.16,1.5,37.0,0.6,1.1749435200123564,0.8886028196030398
0.16,1.5,37.0,0.7,1.253523318923412,0.9936807207365818
0.16,1.5,37.0,0.8,1.2752166659402477,1.1196803154061785
0.16,1.5,37.0,0.9,1.2496582466020367,1.231696119738145
0.16,1.5,37.0,1.0,1.183877209669138,1.321634223255947
0.16,1.5,42.0,0.3,0.4012523256445887,1.0399097361996479
0.16,1.5,42.0,0.4,0.7470104810641859,0.9315161437671756
0.16,1.5,42.0,0.5,0.991905689395213,0.8820915725715033
0.16,1.5,42.0,0.6,1.153643812976938,0.9017592987322472
0.16,1.5,42.0,0.7,1.249280242596834,0.975521120439796
0.16,1.5,42.0,0.8,1.2907419590652938,1.0827822764939916
0.16,1.5,42.0,0.9,1.28538250553743,1.1894413556514212
0.16,1.5,42.0,1.0,1.2370869112371987,1.2805656371778829
0.16,1.5,47.0,0.3,0.35593649760307966,1.1702067400895702
0.16,1.5,47.0,0.4,0.6966054271710834,1.0401241711753044
0.16,1.5,47.0,0.5,0.9452466581557087,0.9626086315402596
0.16,1.5,47.0,0.6,1.116420749085758,0.9458883794838597
0.16,1.5,47.0,0.7,1.2257524621780316,0.9838043571565253
0.16,1.5,47.0,0.8,1.2839216290029878,1.0568341922322502
0.16,1.5,47.0,0.9,1.2969006502640494,1.145526709699691
0.16,1.5,47.0,1.0,1.2668015254927882,1.23235331366814
0.16,1.5,52.0,0.3,0.31743122902961696,1.1830773487234965
0.16,1.5,52.0,0.4,0.6536627270558828,1.075885319501616
0.16,1.5,52.0,0.5,0.9039218036934964,1.0086699610944705
0.16,1.5,52.0,0.6,1.080340691001146,0.9913483924927128
0.16,1.5,52.0,0.7,1.1984093746506357,1.0132035754291517
0.16,1.5,52.0,0.8,1.2687037226803035,1.0643684882683548
0.16,1.5,52.0,0.9,1.2969071596799078,1.1316897036796854
0.16,1.5,52.0,1.0,1.2846036986675038,1.21393340119249
0.16,1.5,57.0,0.3,0.2924443889054704,1.312889301596461
0.16,1.5,57.0,0.4,0.6268256696935218,1.1870077331175355
0.16,1.5,57.0,0.5,0.8776303916265523,1.0973264394048388
0.16,1.5,57.0,0.6,1.0555365392000604,1.0536761222598412
0.16,1.5,57.0,0.7,1.1773117793579533,1.0500144959340194
0.16,1.5,57.0,0.8,1.2547408552047803,1.0739162946256033
0.16,1.5,57.0,0.9,1.2943829405961904,1.1202433124226925
0.16,1.5,57.0,1.0,1.2983650416547117,1.1832803550734499
0.16,1.5,62.0,0.3,0.27597347394760674,1.3658474807199885
0.16,1.5,62.0,0.4,0.6113976333003445,1.2577923395500192
0.16,1.5,62.0,0.5,0.8631699528525779,1.1749470157291326
0.16,1.5,62.0,0.6,1.0406279904541087,1.1307262923632162
0.16,1.5,62.0,0.7,1.16268845666506,1.1132645344818783
0.16,1.5,62.0,0.8,1.2433327222579602,1.122095775158572
0.16,1.5,62.0,0.9,1.2909487828807713,1.1491549269002141
0.16,1.5,62.0,1.0,1.3090082980697106,1.1988621489115971
0.16,1.8,37.0,0.3,0.254595363085989,0.742595807196386
0.16,1.8,37.0,0.4,0.6037589359781753,0.6427818307102434
0.16,1.8,37.0,0.5,0.8660410242247092,0.6187514307926774
0.16,1.8,37.0,0.6,1.0377484777283783,0.6897984122708604
0.16,1.8,37.0,0.7,1.1343412280129066,0.8314531688493544
0.16,1.8,37.0,0.8,1.1691855509808171,0.988777858555645
0.16,1.8,37.0,0.9,1.1531520339969366,1.12215975719612
0.16,1.8,37.0,1.0,1.0963910319431496,1.2327859922974704
0.16,1.8,42.0,0.3,0.22625868582862352,0.7205735927394662
0.16,1.8,42.0,0.4,0.568888466561752,0.6194069211022368
0.16,1.8,42.0,0.5,0.838762219786552,0.5847864569118099
0.16,1.8,42.0,0.6,1.0235499072754912,0.6377439288210012
0.16,1.8,42.0,0.7,1.1364874746243492,0.7593358590054313
0.16,1.8,42.0,0.8,1.1897898913976561,0.9054747959721338
0.16,1.8,42.0,0.9,1.1934254630321586,1.042450262592398
0.16,1.8,42.0,1.0,1.1562004510320019,1.1611379747682367
0.16,1.8,47.0,0.3,0.19748058479854974,0.7351159287844592
0.16,1.8,47.0,0.4,0.5252950931607764,0.6350909930052648
0.16,1.8,47.0,0.5,0.7975551325313484,0.5886029471593865
0.16,1.8,47.0,0.6,0.9916052503922302,0.6186423909173647
0.16,1.8,47.0,0.7,1.117945300021657,0.7136172501546258
0.16,1.8,47.0,0.8,1.1871905791646091,0.8387706552590307
0.16,1.8,47.0,0.9,1.2082167018658174,0.9677121451702788
0.16,1.8,47.0,1.0,1.188703927280277,1.0897319507599055
0.16,1.8,52.0,0.3,0.1753048820124211,0.8697037118717446
0.16,1.8,52.0,0.4,0.4841720770434448,0.7702295246595703
0.16,1.8,52.0,0.5,0.7536560272808245,0.7070931907058995
0.16,1.8,52.0,0.6,0.9523416537563729,0.702532722216165
0.16,1.8,52.0,0.7,1.0881507914134412,0.7542029620131069
0.16,1.8,52.0,0.8,1.1699368572429623,0.8394405047885944
0.16,1.8,52.0,0.9,1.20536110237392,0.9406078859379204
0.16,1.8,52.0,1.0,1.2010868070007967,1.0511544482758919
0.16,1.8,57.0,0.3,0.16348460745935461,1.0410217838078952
0.16,1.8,57.0,0.4,0.45726196629569454,0.9408031829340487
0.16,1.8,57.0,0.5,0.7201829763598243,0.8651703052327956
0.16,1.8,57.0,0.6,0.918978260346338,0.8345324886347832
0.16,1.8,57.0,0.7,1.0598984326846286,0.8494126652174647
0.16,1.8,57.0,0.8,1.1502894298910513,0.8953310972446343
0.16,1.8,57.0,0.9,1.1966773452012267,0.9629669895687514
0.16,1.8,57.0,1.0,1.204837502467011,1.0514807075334502
0.16,1.8,62.0,0.3,0.16541141339547202,1.0518289468797475
0.16,1.8,62.0,0.4,0.4546764903247743,0.9511856138284741
0.16,1.8,62.0,0.5,0.7094329880680222,0.8716099100529775
0.16,1.8,62.0,0.6,0.9048491094706334,0.8339700563862753
0.16,1.8,62.0,0.7,1.046870269330892,0.8377323665893756
0.16,1.8,62.0,0.8,1.1419508827541425,0.8700365799542422
0.16,1.8,62.0,0.9,1.1957983841948236,0.9253658439731123
0.16,1.8,62.0,1.0,1.2135221761136394,1.0045610822329625
0.16,2.1,37.0,0.3,0.14661132735217736,0.4874880186735842
0.16,2.1,37.0,0.4,0.46314351234987716,0.3919654813662384
0.16,2.1,37.0,0.5,0.7291728334864425,0.3911858051870563
0.16,2.1,37.0,0.6,0.9194464810690226,0.5137244381841191
0.16,2.1,37.0,0.7,1.0407959256041512,0.7027809228052053
0.16,2.1,37.0,0.8,1.0842766833070623,0.8895778467607589
0.16,2.1,37.0,0.9,1.0664110914827696,1.0415894845611489
0.16,2.1,37.0,1.0,1.016021501371162,1.1664257511851346
0.16,2.1,42.0,0.3,0.13489780829973977,0.4639250487222852
0.16,2.1,42.0,0.4,0.4273757969995593,0.36617031033284886
0.16,2.1,42.0,0.5,0.693412711741943,0.3502508605169944
0.16,2.1,42.0,0.6,0.8907389374692324,0.45376341195129727
0.16,2.1,42.0,0.7,1.029404210815508,0.6245206358528055
0.16,2.1,42.0,0.8,1.0994662891108167,0.8024077669855005
0.16,2.1,42.0,0.9,1.1073534540935883,0.9597131821295982
0.16,2.1,42.0,1.0,1.071654692454353,1.0930922744726357
0.16,2.1,47.0,0.3,0.1321211627486805,0.4742180598469633
0.16,2.1,47.0,0.4,0.3888559754415956,0.37759865921719216
0.16,2.1,47.0,0.5,0.654476402494616,0.3420485884467456
0.16,2.1,47.0,0.6,0.8553228886139467,0.4155943693807196
0.16,2.1,47.0,0.7,1.0028116153046547,0.5605934248704636
0.16,2.1,47.0,0.8,1.0905354236942855,0.7210212943296382
0.16,2.1,47.0,0.9,1.1203182149598512,0.8734730543243887
0.16,2.1,47.0,1.0,1.1026486290970945,1.013251677979847
0.16,2.1,52.0,0.3,0.14581554034067348,0.6014336128876463
0.16,2.1,52.0,0.4,0.34797730971395235,0.5085835325451461
0.16,2.1,52.0,0.5,0.6197880313727876,0.4491101468632532
0.16,2.1,52.0,0.6,0.8257451403422399,0.46769326582664617
0.16,2.1,52.0,0.7,0.975961382822189,0.5594144622208022
0.16,2.1,52.0,0.8,1.072433690716731,0.6813689567636303
0.16,2.1,52.0,0.9,1.1198784146801704,0.8109752236829522
0.16,2.1,52.0,1.0,1.122771720267224,0.9455475615005893
0.16,2.1,57.0,0.3,0.17209572934163683,0.7695631641750575
0.16,2.1,57.0,0.4,0.3075654467672292,0.678964507355371
0.16,2.1,57.0,0.5,0.5887003195375272,0.606283450920199
0.16,2.1,57.0,0.6,0.801593062388574,0.5868151678962249
0.16,2.1,57.0,0.7,0.9522034313433457,0.6272736780104163
0.16,2.1,57.0,0.8,1.0524374670813086,0.7031837667005102
0.16,2.1,57.0,0.9,1.1146406406084601,0.7987612666634895
0.16,2.1,57.0,1.0,1.1382910849638452,0.9140768453451085
0.16,2.1,62.0,0.3,0.16527979626206535,0.7845977230392284
0.16,2.1,62.0,0.4,0.29593703022260104,0.6940741516986285
0.16,2.1,62.0,0.5,0.5760719138079841,0.6178213736170832
0.16,2.1,62.0,0.6,0.7883908784253669,0.5899917454149358
0.16,2.1,62.0,0.7,0.9356755276016712,0.616534480055997
0.16,2.1,62.0,0.8,1.0355468853446512,0.67672821748809
0.16,2.1,62.0,0.9,1.10567884855768,0.759093405212621
0.16,2.1,62.0,1.0,1.1425885244642227,0.8639309049300155
0.16,2.4,37.0,0.3,0.16322829965357025,0.2791401888089102
0.16,2.4,37.0,0.4,0.3327940266661787,0.18379108322152776
0.16,2.4,37.0,0.5,0.6043959954223146,0.23291956296911612
0.16,2.4,37.0,0.6,0.8084560055907953,0.4163004764134642
0.16,2.4,37.0,0.7,0.9427138361723728,0.6368494543297704
0.16,2.4,37.0,0.8,0.9976229979663008,0.8412611436550578
0.16,2.4,37.0,0.9,0.9870911483195494,1.0026079986719794
0.16,2.4,37.0,1.0,0.9413479185835052,1.1350942489556686
0.16,2.4,42.0,0.3,0.16988390528302483,0.27547336301902897
0.16,2.4,42.0,0.4,0.30753111089240104,0.17656902988469342
0.16,2.4,42.0,0.5,0.5774095854871838,0.19677341736992324
0.16,2.4,42.0,0.6,0.7866456421167096,0.3588702699117991
0.16,2.4,42.0,0.7,0.93605318055053,0.5608589597361621
0.16,2.4,42.0,0.8,1.0167474421588496,0.7557282940072997
0.16,2.4,42.0,0.9,1.032605695397405,0.92148944542416
0.16,2.4,42.0,1.0,1.0020572018755547,1.062785977094245
0.16,2.4,47.0,0.3,0.17985370953160765,0.2950974507078389
0.16,2.4,47.0,0.4,0.27816510970367203,0.19820096618271926
0.16,2.4,47.0,0.5,0.5449405781891343,0.17885263360401393
0.16,2.4,47.0,0.6,0.7554987088224551,0.30767624717493436
0.16,2.4,47.0,0.7,0.9113144536925493,0.4876921652392719
0.16,2.4,47.0,0.8,1.0085235464421434,0.6670814542832667
0.16,2.4,47.0,0.9,1.0466239538325914,0.8293785193374904
0.16,2.4,47.0,1.0,1.0345184771026956,0.9778633807322168
0.16,2.4,52.0,0.3,0.2132120497074944,0.39879343258839345
0.16,2.4,52.0,0.4,0.2408497720099518,0.3096967913829108
0.16,2.4,52.0,0.5,0.510287863381503,0.25083801466890304
0.16,2.4,52.0,0.6,0.7249822214215554,0.3036403252000574
0.16,2.4,52.0,0.7,0.8825403477042918,0.4385982624042426
0.16,2.4,52.0,0.8,0.9878770361363972,0.590310590516635
0.16,2.4,52.0,0.9,1.0433565905791489,0.738356839803669
0.16,2.4,52.0,1.0,1.051695434777304,0.8869998613629073
0.16,2.4,57.0,0.3,0.25798534422020714,0.5440842342683061
0.16,2.4,57.0,0.4,0.20550613613017188,0.4609299998613892
0.16,2.4,57.0,0.5,0.47825606650572056,0.3883244439286121
0.16,2.4,57.0,0.6,0.6991094114867193,0.38320191788196645
0.16,2.4,57.0,0.7,0.857641234204233,0.4564458578538291
0.16,2.4,57.0,0.8,0.9669511933702637,0.565541886900561
0.16,2.4,57.0,0.9,1.0363049230020982,0.687049008977999
0.16,2.4,57.0,1.0,1.0650507997744187,0.8230393078780049
0.16,2.4,62.0,0.3,0.25204262235725255,0.5755776620043623
0.16,2.4,62.0,0.4,0.19719757249500752,0.4937352974248133
0.16,2.4,62.0,0.5,0.4675464848427841,0.41834448519267
0.16,2.4,62.0,0.6,0.6868300148500703,0.4006691314800258
0.16,2.4,62.0,0.7,0.8426958253863176,0.4535478823341443
0.16,2.4,62.0,0.8,0.9521555685820555,0.5433202196240774
0.16,2.4,62.0,0.9,1.0293544062194457,0.6501345533053275
0.16,2.4,62.0,1.0,1.0726139137478676,0.7744762276820965
0.16,2.7,37.0,0.3,0.2197957027417704,0.1803452152182133
0.16,2.7,37.0,0.4,0.24523571033492017,0.10859160780025784
0.16,2.7,37.0,0.5,0.5130552676971729,0.20344587865768515
0.16,2.7,37.0,0.6,0.7235032296020107,0.4000964347414487
0.16,2.7,37.0,0.7,0.8639209106740796,0.6242095790670474
0.16,2.7,37.0,0.8,0.9249204348148519,0.8295054806499641
0.16,2.7,37.0,0.9,0.9214646594511038,0.9931220729950075
0.16,2.7,37.0,1.0,0.880069873065691,1.125125691416715
0.16,2.7,42.0,0.3,0.24481602864392152,0.19000738505418893
0.16,2.7,42.0,0.4,0.21779229495842117,0.12359135805945387
0.16,2.7,42.0,0.5,0.4809099654117122,0.1831663791841258
0.16,2.7,42.0,0.6,0.697887795884343,0.35385809543834756
0.16,2.7,42.0,0.7,0.8578603273244593,0.5558750330404034
0.16,2.7,42.0,0.8,0.944157703769293,0.7492699592082429
0.16,2.7,42.0,0.9,0.9658863181451124,0.9160108778757333
0.16,2.7,42.0,1.0,0.9413397882641092,1.0553273070060682
0.16,2.7,47.0,0.3,0.2587444262076125,0.20161614076505494
0.16,2.7,47.0,0.4,0.19326610688585633,0.13229924176896468
0.16,2.7,47.0,0.5,0.45111118168274966,0.1525818229303935
0.16,2.7,47.0,0.6,0.6711376228336905,0.3001782079989497
0.16,2.7,47.0,0.7,0.8351769187107133,0.48316917253418107
0.16,2.7,47.0,0.8,0.9363212465602816,0.6611862658755596
0.16,2.7,47.0,0.9,0.978471105269244,0.8232951179718169
0.16,2.7,47.0,1.0,0.9740130393218892,0.9713400624068751
0.16,2.7,52.0,0.3,0.28863222233567454,0.2608373702022009
0.16,2.7,52.0,0.4,0.16881724833820416,0.17760985728684664
0.16,2.7,52.0,0.5,0.41806833343177613,0.12284813782051776
0.16,2.7,52.0,0.6,0.6394979241335382,0.2268784135484405
0.16,2.7,52.0,0.7,0.8054517207860128,0.3934219812229304
0.16,2.7,52.0,0.8,0.9152171031052597,0.5568333111621873
0.16,2.7,52.0,0.9,0.9750624754209563,0.7100493778262819
0.16,2.7,52.0,1.0,0.9892781604599065,0.8647220103609893
0.16,2.7,57.0,0.3,0.3121331785774589,0.3883648152724192
0.16,2.7,57.0,0.4,0.1537039531941014,0.31029489907954166
0.16,2.7,57.0,0.5,0.39698698697004825,0.23476614338865898
0.16,2.7,57.0,0.6,0.6193367246034598,0.24798503764369306
0.16,2.7,57.0,0.7,0.7852717860476136,0.3594026406649849
0.16,2.7,57.0,0.8,0.8993700598779981,0.4938066390776325
0.16,2.7,57.0,0.9,0.9706513308379393,0.6289424076127401
0.16,2.7,57.0,1.0,1.002037559685247,0.7781184269158219
0.16,2.7,62.0,0.3,0.33174055110996914,0.4081213253170183
0.16,2.7,62.0,0.4,0.1447491015035288,0.3308074383013815
0.16,2.7,62.0,0.5,0.3772005822283885,0.2536420989465674
0.16,2.7,62.0,0.6,0.5988143954918984,0.2520751621642781
0.16,2.7,62.0,0.7,0.7652577737375507,0.3434512695166953
0.16,2.7,62.0,0.8,0.8808667488034253,0.4637542691648765
0.16,2.7,62.0,0.9,0.9617901567129384,0.5880810576642318
0.16,2.7,62.0,1.0,1.006967537334971,0.7263148588392354
0.16,3.0,37.0,0.3,0.2869288196715524,0.2125598442049482
0.16,3.0,37.0,0.4,0.16371504305252435,0.20973656454462905
0.16,3.0,37.0,0.5,0.41253267949131384,0.28730346416615693
0.16,3.0,37.0,0.6,0.6286615069721978,0.44662451593068325
0.16,3.0,37.0,0.7,0.7811145368467016,0.6492154554860673
0.16,3.0,37.0,0.8,0.851719324759029,0.8460845704048751
0.16,3.0,37.0,0.9,0.8550650478459882,1.0060785744423018
0.16,3.0,37.0,1.0,0.8163051379122471,1.1365794439697454
0.16,3.0,42.0,0.3,0.30901277226506274,0.22654914674034432
0.16,3.0,42.0,0.4,0.1502742386210137,0.21945699710127367
0.16,3.0,42.0,0.5,0.3886741264264317,0.2733680599051394
0.16,3.0,42.0,0.6,0.6087451545130742,0.40598577583328954
0.16,3.0,42.0,0.7,0.7780413393867993,0.5849686242632601
0.16,3.0,42.0,0.8,0.8726317964471084,0.7680044060062056
0.16,3.0,42.0,0.9,0.9033082084334666,0.9288748456828585
0.16,3.0,42.0,1.0,0.88021498406147,1.0673658336985052
0.16,3.0,47.0,0.3,0.30246112129130276,0.22501046899078658
0.16,3.0,47.0,0.4,0.1357906783995928,0.20909080160631166
0.16,3.0,47.0,0.5,0.36676174991523436,0.24099487909181294
0.16,3.0,47.0,0.6,0.5881682895513703,0.3530330140091962
0.16,3.0,47.0,0.7,0.7573557962618411,0.5128880753775467
0.16,3.0,47.0,0.8,0.8657251215630404,0.6796827587556795
0.16,3.0,47.0,0.9,0.9149821686155474,0.8343900599587117
0.16,3.0,47.0,1.0,0.9125955004488419,0.9804974243143896
0.16,3.0,52.0,0.3,0.3462360302653117,0.20864805303932749
0.16,3.0,52.0,0.4,0.12727372360608724,0.15841616684203344
0.16,3.0,52.0,0.5,0.328710178824643,0.1436230793533543
0.16,3.0,52.0,0.6,0.5559589054919284,0.24634577000978694
0.16,3.0,52.0,0.7,0.7242953040914566,0.4030677555902189
0.16,3.0,52.0,0.8,0.841502079319513,0.561523187794125
0.16,3.0,52.0,0.9,0.9097533597664476,0.7102658399609133
0.16,3.0,52.0,1.0,0.926810111844324,0.8631146954943054
0.16,3.0,57.0,0.3,0.3735668356205523,0.26981321677939857
0.16,3.0,57.0,0.4,0.12453091131802523,0.2002456404581505
0.16,3.0,57.0,0.5,0.3058285841522444,0.12556215596893755
0.16,3.0,57.0,0.6,0.5300533185365103,0.17556812270937652
0.16,3.0,57.0,0.7,0.701295660608665,0.3184835266426906
0.16,3.0,57.0,0.8,0.8228300955923441,0.46661672712875246
0.16,3.0,57.0,0.9,0.9016781137973321,0.606913047135996
0.16,3.0,57.0,1.0,0.9375114320607182,0.7583902690348745
0.16,3.0,62.0,0.3,0.39545994022850456,0.2882788161293307
0.16,3.0,62.0,0.4,0.13278897905143627,0.21866776882249894
0.16,3.0,62.0,0.5,0.29069566760361987,0.14054251967491188
0.16,3.0,62.0,0.6,0.5128504983159462,0.16721920863634557
0.16,3.0,62.0,0.7,0.6830679957452053,0.2935063942703014
0.16,3.0,62.0,0.8,0.8066532680438913,0.43182427881802227
0.16,3.0,62.0,0.9,0.8944814314883894,0.5641241695837993
0.16,3.0,62.0,1.0,0.944925621343165,0.7051304631977113
0.16,3.3,37.0,0.3,0.348500516690111,0.3152517728763663
0.16,3.3,37.0,0.4,0.12693132937456475,0.33344683587299717
0.16,3.3,37.0,0.5,0.33058608389138194,0.3926796958048659
0.16,3.3,37.0,0.6,0.5483816951698072,0.5160492888546735
0.16,3.3,37.0,0.7,0.7106743593060706,0.6926835473000197
0.16,3.3,37.0,0.8,0.7888521803981271,0.8758571716465251
0.16,3.3,37.0,0.9,0.7974667713357667,1.0289276770930482
0.16,3.3,37.0,1.0,0.7632925343887462,1.1573840122354235
0.16,3.3,42.0,0.3,0.36677071086077223,0.32022794324816534
0.16,3.3,42.0,0.4,0.1284393702800711,0.3342487842761992
0.16,3.3,42.0,0.5,0.3125867312584767,0.37882127416789035
0.16,3.3,42.0,0.6,0.5309347908382478,0.4798913335553096
0.16,3.3,42.0,0.7,0.711165135746328,0.6328424561527212
0.16,3.3,42.0,0.8,0.8106780230555808,0.8007833975488579
0.16,3.3,42.0,0.9,0.8463324626470266,0.9528681291526319
0.16,3.3,42.0,1.0,0.828412327231385,1.088168972962875
0.16,3.3,47.0,0.3,0.35281986889584455,0.3049417475871382
0.16,3.3,47.0,0.4,0.11797424414487742,0.3128476208471548
0.16,3.3,47.0,0.5,0.29456262510572556,0.344514007274592
