h,x,r,alpha,RMSE relative u,RMSE u,RMSE relative uu,RMSE uu
0.16,11.0,62.0,0.5,0.737190700217454,0.5037132935149033,2.9834719210741194,0.04021196745599328
0.16,11.0,62.0,0.6,0.7489481513584847,0.5874195211522221,2.720624118405631,0.03666924020184191
0.16,11.0,62.0,0.7,0.9290832081788648,0.7610562210816255,2.535520174014553,0.034174363767693935
0.16,11.0,72.0,0.1,0.7892959855764454,0.6206724129251784,2.3460434501028495,0.03162054993697333
0.16,11.0,72.0,0.2,0.9653443073404028,0.70948251094715,1.9830742972812563,0.026728362530183007
0.16,11.0,72.0,0.3,0.9590274464016704,0.6691755208955629,1.6476163908459158,0.022206978460452245
0.16,11.0,72.0,0.4,0.8711358492010347,0.5654996760184113,1.5910753986510557,0.02144490507809217
0.16,11.0,72.0,0.5,0.7890769401160058,0.5122534013578959,1.8755737191030972,0.025279443329480667
0.16,11.0,72.0,0.6,0.7481536160836358,0.5605065384362846,2.1990833946487713,0.029639786208142005
0.16,11.0,72.0,0.7,0.8962251237994721,0.7134193128101737,2.2779688109247274,0.03070302322727881
0.16,11.0,82.0,0.1,0.7839229207477386,0.6162360938778622,3.259382066365645,0.04393075217284316
0.16,11.0,82.0,0.2,0.9624076789224398,0.707492514438681,2.802334769000298,0.037770556423158276
0.16,11.0,82.0,0.3,0.9408754420892014,0.6545949055260343,2.3634011387795293,0.03185450112895459
0.16,11.0,82.0,0.4,0.8312877466740486,0.5398075613652711,2.1207433333094827,0.02858389961681057
0.16,11.0,82.0,0.5,0.7699238062992585,0.5225102689956318,2.1722488886456386,0.02927810414421055
0.16,11.0,82.0,0.6,0.7856536116556636,0.6219188055688354,2.3733830742309405,0.03198904010707759
0.16,11.0,82.0,0.7,0.9807020164697696,0.8121752778055087,2.421787282294336,0.032641443914074926
0.16,11.0,92.0,0.1,0.8103808556255416,0.6369815073972208,2.2586948578934756,0.030443244153587384
0.16,11.0,92.0,0.2,0.9513922223506905,0.6948382656439109,1.8358387875109357,0.024743886160410723
0.16,11.0,92.0,0.3,0.9145574404771409,0.6303453938425253,1.518264014561343,0.020463535356875808
0.16,11.0,92.0,0.4,0.8018960754401608,0.5201669082682329,1.5327009043170572,0.02065811930349245
0.16,11.0,92.0,0.5,0.7673203587602095,0.5395114505871987,1.9048141970505241,0.02567355367431552
0.16,11.0,92.0,0.6,0.8183068072617534,0.6638991049146269,2.353282072549819,0.03171811386851487
0.16,11.0,92.0,0.7,1.021619296711053,0.8540030100164235,2.5309353863043738,0.03411256887266171
0.16,13.0,52.0,0.1,0.7875692650761,0.618973008915182,4.085449471672229,0.05506469158886621
0.16,13.0,52.0,0.2,0.9446493310739391,0.6918226766898228,4.035191630526428,0.054387304059830624
0.16,13.0,52.0,0.3,0.9489800640510313,0.6613230863024644,3.877905991760441,0.05226736958259381
0.16,13.0,52.0,0.4,0.8761569268723285,0.568226296552011,3.6041787020906533,0.04857800593004235
0.16,13.0,52.0,0.5,0.8004167422320024,0.5056615131685515,3.3258713485818334,0.044826911051954424
0.16,13.0,52.0,0.6,0.7134443963726312,0.4908532413899142,3.081354211110187,0.04153124900633928
0.16,13.0,52.0,0.7,0.8049761221497974,0.5907522625846562,2.985212738037617,0.04023543061466708
0.16,13.0,62.0,0.1,0.7525292714282269,0.5906434289623836,4.5123238919840265,0.06081820988951575
0.16,13.0,62.0,0.2,0.8971699241785417,0.6550498195111168,4.452899929807569,0.06001727912952871
0.16,13.0,62.0,0.3,0.8777577572486756,0.6062612856681381,4.236535930346863,0.05710107199397434
0.16,13.0,62.0,0.4,0.8090053777050417,0.5209982401955169,3.8636942815537476,0.052075820661255275
0.16,13.0,62.0,0.5,0.7485583166878461,0.47669040632248355,3.518942123450632,0.04742916638437009
0.16,13.0,62.0,0.6,0.6851466830471317,0.48610920878417896,3.2173147631954224,0.043363758726686186
0.16,13.0,62.0,0.7,0.794543769005645,0.6001868743955698,3.037376650049821,0.04093850863507521
0.16,13.0,72.0,0.1,0.7587663657900705,0.5961927084227312,2.5436021736034595,0.034283294943534014
0.16,13.0,72.0,0.2,0.9562854265960826,0.7053216110755164,2.3633686159785943,0.03185406277865421
0.16,13.0,72.0,0.3,1.00618323598465,0.71228917601632,2.1080231608364723,0.028412454007449798
0.16,13.0,72.0,0.4,0.9445128423365432,0.6233439475229943,1.8445162981140983,0.024860843779990996
0.16,13.0,72.0,0.5,0.8436849970742332,0.535201274156726,1.7814785280674994,0.02401120522978148
0.16,13.0,72.0,0.6,0.7395444030961942,0.509553180202162,1.898492158622104,0.025588343687339123
0.16,13.0,72.0,0.7,0.8207034420006684,0.6008287680992934,1.9052883827750093,0.02567994486599606
0.16,13.0,82.0,0.1,0.7618194882128602,0.5985288506558734,3.6272757076411364,0.04888931304473862
0.16,13.0,82.0,0.2,0.9395194881913104,0.6904908008846309,3.3186820596461755,0.04473001204959735
0.16,13.0,82.0,0.3,0.9510867555065547,0.6658182696373738,2.9446267981564618,0.03968840334682394
0.16,13.0,82.0,0.4,0.8677503035881533,0.5646638782159578,2.5720281133998544,0.03466642674307417
0.16,13.0,82.0,0.5,0.7834473947895365,0.5056932429602042,2.353783923664366,0.03172487794111879
0.16,13.0,82.0,0.6,0.7285193386618786,0.5351861795218764,2.2564570048007124,0.030413081819864095
0.16,13.0,82.0,0.7,0.8659410797268164,0.6809303171998721,2.1477100431090252,0.028947363555986518
0.16,13.0,92.0,0.1,0.7909232986648833,0.6217872102211381,2.5196633794862344,0.03396064199574592
0.16,13.0,92.0,0.2,0.9497545433594676,0.6958788070399726,2.2615196279340184,0.030481317098111717
0.16,13.0,92.0,0.3,0.9466151533130348,0.6589457245456151,1.9941345452544754,0.02687743526936742
0.16,13.0,92.0,0.4,0.8519492110483378,0.5516941195442494,1.756557859473895,0.02367531833659871
0.16,13.0,92.0,0.5,0.7766092465984925,0.5093126222025031,1.784114549033174,0.024046734167907653
0.16,13.0,92.0,0.6,0.7386690240040394,0.5521490930323362,2.0145726265880275,0.027152904750290793
0.16,13.0,92.0,0.7,0.8764139973095287,0.6918103471826287,2.0860565035611316,0.028116382004481206
