h,x,r,alpha,RMSE relative u,RMSE u,RMSE relative uu,RMSE uu
0.16,11.0,72.0,0.2,0.4932801997878399,0.37948712774823523,3.986403097084295,0.03601646920794303
0.16,11.0,72.0,0.3,0.4485171513921226,0.3279827552936426,4.865391068329269,0.04395797497881
0.16,11.0,72.0,0.4,0.40705612691424997,0.30433774279404663,6.1033948896012955,0.05514312746395943
0.16,11.0,72.0,0.5,0.5171665596431189,0.4438850087628552,7.335928070180251,0.06627885364743508
0.16,11.0,72.0,0.6,0.7395724400341485,0.6654765729796859,8.288039044013727,0.07488101322249145
0.16,11.0,72.0,0.7,0.995532898367346,0.8905071299239011,8.706493178873748,0.07866167465990245
0.16,11.0,82.0,0.1,0.423431967256415,0.34460585573411,1.7022301104431254,0.015379357497100569
0.16,11.0,82.0,0.2,0.49053660253023296,0.3774528672952495,2.8694361620301465,0.025924864259087656
0.16,11.0,82.0,0.3,0.43477166450072324,0.31721396506195215,3.946707729508528,0.03565782836075016
0.16,11.0,82.0,0.4,0.4148366058177889,0.3259460596685959,5.371214672389967,0.04852800460617703
0.16,11.0,82.0,0.5,0.5919045957100215,0.5224213469756364,6.687739931008885,0.06042258482893688
0.16,11.0,82.0,0.6,0.8538971679504627,0.7694157520420813,7.755103784996482,0.07006603443616129
0.16,11.0,82.0,0.7,1.1402326848794933,1.0184969105848862,8.266004131843614,0.07468193156508077
0.16,11.0,92.0,0.1,0.4485218193856196,0.3653214200062682,3.1998959710412618,0.02891051203374869
0.16,11.0,92.0,0.2,0.48245382568702316,0.3679576740730681,4.269035307004941,0.03857000281652998
0.16,11.0,92.0,0.3,0.418573244367811,0.3028497982336208,5.128734717055844,0.04633723974067145
0.16,11.0,92.0,0.4,0.43407364729805825,0.35237765358793294,6.362578844018814,0.057484810100193344
0.16,11.0,92.0,0.5,0.6591608014266637,0.5868190307647786,7.60786458291406,0.06873575346385259
0.16,11.0,92.0,0.6,0.9301508815949703,0.8358950599010462,8.6687245787782,0.07832044182688479
0.16,11.0,92.0,0.7,1.2070557011537555,1.074478220648201,9.208429131208625,0.08319658001978716
0.16,13.0,52.0,0.1,0.42702941853386006,0.34750807017396246,0.5112142790118568,0.004618733452258804
0.16,13.0,52.0,0.2,0.47518152471508723,0.3635515568146216,0.8194011364078279,0.0074031489238936855
0.16,13.0,52.0,0.3,0.4395076196521128,0.3203215954832195,1.1532420489614204,0.010419344389959923
0.16,13.0,52.0,0.4,0.39895770648253465,0.2924836801275732,1.8357576658903787,0.016585756090533182
0.16,13.0,52.0,0.5,0.4633167721769756,0.38399296256313253,2.4932306761879657,0.022525912129383444
0.16,13.0,52.0,0.6,0.5996852341677814,0.532839171217605,3.0074994497751986,0.027172242416969892
0.16,13.0,52.0,0.7,0.8109830477628241,0.7218950741297182,3.0924541072224505,0.027939793196332437
0.16,13.0,62.0,0.1,0.3950110024583133,0.3206401775199564,0.27892626165865625,0.002520051000778967
0.16,13.0,62.0,0.2,0.43255010000572164,0.32884447877088685,0.423113013786633,0.003822753610559921
0.16,13.0,62.0,0.3,0.3832363050691465,0.2766065360278935,0.8532600896750133,0.007709058767444809
0.16,13.0,62.0,0.4,0.3753584161036581,0.28636951946333905,1.862690342253486,0.016829088208559287
0.16,13.0,62.0,0.5,0.47583935254959303,0.40569057812958476,2.6907110716217457,0.024310113678523156
0.16,13.0,62.0,0.6,0.638273693531145,0.5697757511335667,3.4139542939326644,0.030844492318070925
0.16,13.0,62.0,0.7,0.8527529750372023,0.7588100544483517,3.640131427358495,0.032887963979913254
0.16,13.0,72.0,0.1,0.40001155555679485,0.3250988178549547,2.7488244064491507,0.02483515770528327
0.16,13.0,72.0,0.2,0.4842236050905232,0.3742125513765569,3.275953796358537,0.02959768145862856
0.16,13.0,72.0,0.3,0.4849122184701272,0.3611197719741481,3.8289433747537247,0.03459384758571968
0.16,13.0,72.0,0.4,0.4217856463212227,0.3009812929178187,4.83911257814294,0.04372055332084485
0.16,13.0,72.0,0.5,0.44505238617074017,0.3592254881719892,5.936709127951599,0.05363715015668465
0.16,13.0,72.0,0.6,0.587083868965817,0.5234688257790923,6.911473251828681,0.06244397706244954
0.16,13.0,72.0,0.7,0.79676291002303,0.712588517810616,7.38189769333362,0.0666941813191437
0.16,13.0,82.0,0.1,0.4029737550501876,0.32751569930531843,1.1367059784803526,0.01026994382539149
0.16,13.0,82.0,0.2,0.4693968123329782,0.3607179936100679,1.9935230925455643,0.018011139698969694
0.16,13.0,82.0,0.3,0.4391484179562929,0.3218138170280042,2.8141837219761734,0.025425667926603585
0.16,13.0,82.0,0.4,0.39424743219431985,0.2922861343584626,4.08977936686548,0.036950456099567035
0.16,13.0,82.0,0.5,0.4940725799687415,0.4222444326159042,5.280228890295379,0.04770596364861125
0.16,13.0,82.0,0.6,0.6947427932116893,0.6247520180235946,6.1916197282341425,0.05594022377023105
0.16,13.0,82.0,0.7,0.9487263229109456,0.8491444053167134,6.605985661381865,0.059683949005381286
0.16,13.0,92.0,0.1,0.4299916157426152,0.3500552025952128,2.7862922429864474,0.025173673191065626
0.16,13.0,92.0,0.2,0.47972528096322126,0.36732955094415,3.4641137122632646,0.031297674071595484
0.16,13.0,92.0,0.3,0.43835262420904847,0.3193081197204993,4.034438641300049,0.03645046212260809
0.16,13.0,92.0,0.4,0.40435332788982936,0.30677592829146466,5.050177121052343,0.04562748531579166
0.16,13.0,92.0,0.5,0.5362704412840573,0.46489987457240567,6.2556270756671015,0.056518519191380866
0.16,13.0,92.0,0.6,0.7366786599701316,0.6616971500844276,7.328764695416631,0.0662141337833582
0.16,13.0,92.0,0.7,0.9737363156276816,0.8691190947343822,7.86739618349754,0.07108057702365263
