h,x,r,alpha,RMSE relative u,RMSE u,RMSE relative Iu,RMSE Iu
0.08,7.0,52.0,0.6,0.3192481171787291,0.20126720364926248,1.6560074552617814,0.3987998367818861
0.08,7.0,52.0,0.7,0.22650983225608107,0.14106503136741672,1.723368836976334,0.41260605149017815
0.08,7.0,52.0,0.8,0.13152011058122856,0.08137563293458211,1.7902144088175658,0.426342634886428
0.08,7.0,62.0,0.1,0.7454308029348622,0.5076579217275764,1.0509905923194738,0.25462389116245704
0.08,7.0,62.0,0.2,0.783773716368089,0.5199466983113984,1.2229300347212317,0.2975934627400362
0.08,7.0,62.0,0.3,0.7142494923731405,0.4607258659181432,1.315391666865487,0.32095091725773095
0.08,7.0,62.0,0.4,0.5383657553047057,0.34478253236059336,1.3526514612756262,0.3298291169250741
0.08,7.0,62.0,0.5,0.36741365095790857,0.2322569343451988,1.3934886495292063,0.3389350850988155
0.08,7.0,62.0,0.6,0.2249426855006728,0.1399182171833357,1.4421994512170324,0.34916006014200524
0.08,7.0,62.0,0.7,0.12537116114908312,0.07968758995849291,1.4973991737408274,0.3603937409832184
0.08,7.0,62.0,0.8,0.11276296125339755,0.08291119484023642,1.556331274236898,0.3722733854120311
0.08,7.0,72.0,0.1,0.7356736148601387,0.5009869768160978,0.9139859888408226,0.2222044758027246
0.08,7.0,72.0,0.2,0.7511384645722506,0.4979268506106142,1.0652073010210434,0.26013076752924197
0.08,7.0,72.0,0.3,0.6559796064920413,0.4221786337094824,1.1444376136633425,0.28032320164643065
0.08,7.0,72.0,0.4,0.45662972576505356,0.2908727861101025,1.1734992197476901,0.2873825209148317
0.08,7.0,72.0,0.5,0.2693466144805194,0.16853419289762633,1.2052821332960995,0.29452398744804703
0.08,7.0,72.0,0.6,0.12798107814259846,0.08329281350089224,1.2440229648752374,0.30261948157689494
0.08,7.0,72.0,0.7,0.13333701526938077,0.09966198042960842,1.289459282373761,0.3117523591687099
0.08,7.0,72.0,0.8,0.2424088935823428,0.17300000497162762,1.3405295245746598,0.32185821455792596
0.08,7.0,82.0,0.1,0.7477071608236572,0.5091756962871941,0.8628184216625243,0.21008510984905737
0.08,7.0,82.0,0.2,0.7693213536106702,0.5099010119492396,1.0066309344731441,0.2461774465273987
0.08,7.0,82.0,0.3,0.6709997821584898,0.43158701162478724,1.081760413650825,0.26534178826828175
0.08,7.0,82.0,0.4,0.46821209416343107,0.29800279282514536,1.1091867768354908,0.2719907304316306
0.08,7.0,82.0,0.5,0.27998300468669096,0.17504600799802636,1.1399947773930719,0.27885200019393147
0.08,7.0,82.0,0.6,0.13700491366444095,0.08794117732964979,1.1786213116395918,0.28683426550763386
0.08,7.0,82.0,0.7,0.1239221649612959,0.09216583932788519,1.224480299564949,0.29597036672340155
0.08,7.0,82.0,0.8,0.21486924108435534,0.1540839761610862,1.2756514960905299,0.3060470983734231
0.08,7.0,92.0,0.1,0.7409440936620263,0.5043904119288506,0.9010013074693904,0.21925999227988882
0.08,7.0,92.0,0.2,0.7631067054666562,0.5058696864134181,1.0452360595925738,0.2556190668233397
0.08,7.0,92.0,0.3,0.6771016335669358,0.43603609003618554,1.118242508600668,0.27443370304959697
0.08,7.0,92.0,0.4,0.48033900138702923,0.30642841393876746,1.1408369963769625,0.28008889252839386
0.08,7.0,92.0,0.5,0.29239850416566976,0.18341693850613205,1.165802730220867,0.2857648150989311
0.08,7.0,92.0,0.6,0.14971414403255473,0.0944639520000976,1.1979029170274669,0.2924174244979538
0.08,7.0,92.0,0.7,0.1097285287815471,0.08068388602669158,1.237324612262835,0.3002098130320466
0.08,7.0,92.0,0.8,0.18825654656975074,0.13611266108744008,1.2821857475473362,0.3089365319457388
0.08,9.0,52.0,0.1,0.7573617908380269,0.5146837751412645,1.2487060462394763,0.2998066356659822
